uce-4975,0.0,0.003913484041,-0.015766238763,-0.0014410054610000007,-0.005002194377999999,0.0018083722270000012,-0.002881525676,-0.0013874026320000003,-0.016758679777,-0.011548698563,-0.009464674214000001,-0.008932987949,-0.005890404318000001,-0.005699958918,-0.011618673347,-0.007705189305999999,-0.003846709175000001,-0.013866676506999999,-0.0037309880329999996,-0.006344369636,-0.0036905398519999997,-0.013602845759,-0.009930571502,-0.011238868015,-0.008609743018,-0.0028820870290000022,-0.008988973896,-0.006913405904,-0.009530184542000001,-0.004298874904000001
uce-4992,0.0,-0.001514565852,0.0009975839959999997,0.0011792565959999994,-0.005606409235,0.0055764112660000005,-0.000966126084,0.0069221585920000005,-0.005631176303,-0.004876158332,-0.0008900981169999989,0.00043964749000000025,-0.004705749659,-0.0025054387469999996,-0.007415168833,-0.010081057466,-0.0036036652479999997,-0.0025453131639999998,-0.0016891157219999994,-0.005380814540999999,-0.00144616656,-0.005404055148000001,0.0021990849200000002,-0.0013588336909999997,0.0006780580709999998,-0.004283723663,-0.011423317071,-0.0021945855489999997,-0.008746101074,-0.0033601600859999997
uce-4999,0.0,0.010453315597000001,-0.05393502209400001,-0.048039777745,-0.045152736938,-0.027774791257999996,-0.04475629127,-0.016965410798000007,-0.084071999072,-0.06306470694300001,-0.06364088967,-0.063734594245,-0.061292629110999995,-0.062897741848,-0.08243222640299999,-0.06706308292900001,-0.051904304788999996,-0.05290906146100001,-0.056271750458,-0.052444491483999996,-0.036846844177,-0.05136201367399999,-0.041365469266,-0.055980105871,-0.03945668829,-0.043326209112,-0.059242075716,-0.058015208962000006,-0.076869786262,-0.056881584337
uce-5013,0.0,-0.0001761936950000001,-0.014046501563,-0.0025615745290000005,-0.006810753337999999,-0.002885445202999999,-0.026678343624,-0.014910956433000002,-0.021322947694,-0.021306040442,-0.013535762379000001,-0.012995905809,-0.013538157825000001,-0.014707391579,-0.015505937292,-0.014961189239999999,-0.017947456835,-0.016611982496,-0.018629992369,-0.019677542548999997,-0.010400741949,-0.017420136628,-0.0030970273920000006,-0.011831740721000001,-0.007082160772000001,-0.010085132061999999,-0.016337748908,-0.011649483324999998,-0.017594806052,-0.013027573469000001
uce-5017,0.0,0.003864351302,-0.012100967107000002,0.0038003016909999993,-0.0020404648240000024,0.013950699638,-0.013407095737999999,0.009380675850999998,-0.017301806723,-0.012818503006000001,-0.016561219226,-0.015039585938,-0.016150049542,-0.018742689533,-0.018335687224,-0.019396582981000002,-0.014773223815000002,-0.017389548074000002,-0.017932031137000003,-0.014347798034999998,0.003522944503999998,-0.015991437574999996,0.0030601537179999992,-0.011422627348,-0.007408462394999999,-0.012315868855,-0.018779787925,-0.011864040137,-0.020838782152,-0.017070579025
uce-5037,0.0,0.003566663193,-0.010908299628999998,-0.009234956431999999,0.0020078504339999994,0.0020078504339999994,0.0006093692540000001,-0.003712918709,-0.006184715405,-0.010775035565999999,0.000545476474999999,-0.008325278273999998,-0.0007110718430000003,0.0023484884910000003,-0.009068480295,-0.010555819838,-0.008264313568,-0.005990208015999999,-0.010836297068999998,-0.0017359994240000003,-0.0002678809720000012,-0.006867350837000001,-0.005650999542999999,0.00026115054800000034,0.0012519230170000006,-0.004630537896,-0.012322246045999997,-0.011630964819,-0.009576044374999999,-0.0017315808850000003
uce-5065,0.0,0.004077210393000001,-0.008179710348999999,-0.0022574133989999995,-0.0037694401290000023,-0.003863258663,-0.015008398533000001,-0.007207709218000001,-0.012672158385,-0.009325026594999999,-0.00963357115,-0.012259679183,-0.0042341293829999994,-0.012020395241000001,-0.014578826664,-0.010316919632,-0.005664498981,-0.011214167004,-0.007341110045,-0.006267453582000001,-0.008469817405,-0.010248446938,-0.008007652015000002,-0.012759980815999999,-0.008915392897999998,-0.007557560047000001,-0.022043143522,-0.013811738334,-0.019034240075,-0.012389895323000001
uce-5068,0.0,0.005463784375,-0.007023945559000001,-0.004816745246999999,-0.0035592446660000013,-0.005272226684000002,-0.016371946965,-0.011308822436,-0.022950601374,-0.015859425677,-0.008571187166,-0.009751632025000002,-0.012390246626,-0.018972177874,-0.017095724997,-0.009798211751,-0.004988151682,-0.013587145582,-0.007550741132,-0.006515896175000001,-0.0053498756480000005,-0.006822333846,-0.009028467816,-0.014221183538000002,-0.013372594864000002,-0.010714164851999998,-0.011813682153,-0.009091401178,-0.010906188273,-0.006002464715000001
uce-5077,0.0,0.000946885665,-0.001557684496,0.001395143524,0.003380752636,0.001395143524,0.000527394669,0.0014933913370000001,-0.000500255613,-0.0019581615919999997,-0.003428031356,-0.0005682592599999998,-0.002002786985,-0.002002786985,-0.002002786985,0.0031634430530000004,0.001844235294,0.00027956022900000005,-0.002895413229,-5.381041800000001e-05,0.001844235294,-5.381041800000001e-05,-0.0016134280260000002,0.00044752749500000005,0.001395143524,0.0016370876350000002,0.0017921710420000002,-0.000554828648,0.0003934947560000001,-0.000554828648
uce-5080,0.0,0.008925457866,-0.0019059332090000016,0.007951005018999998,0.0026249429910000007,0.003879282566,-0.015060005036,-0.009620784507999998,-0.013518970719,-0.005246275683999999,0.0006633458509999997,-0.005681961399999999,-0.0005622664280000005,-0.006642357774999999,-0.008912642029,0.007701255141999999,-0.0006513492010000003,0.0023970979420000005,0.0006629798119999995,0.002384565703,0.008694975039,-0.0014051711050000002,0.013804742330000001,0.007418302067000001,0.006971248608999999,0.0006890889379999997,-0.016205052884,-0.0052594149869999995,-0.017330499894,-0.0057687368650000004
