uce-3921,0.0,0.002255618678,-0.006026138444,0.0021660199319999997,-0.003508345537,-0.004513862777,-0.004513862777,-0.0017975943890000002,-0.001000694778,0.001716178743,0.0017235802750000001,-0.001000694778,-0.006847292205,-0.006298741899,-0.001501712786,0.0012693680009999999,0.001216638436,-0.00451685445,0.006673026961,-0.0017985032279999999,-0.00451685445,-0.007872843362,-0.007874321063,-0.010587775323,-0.013141070672,-0.003007850259,0.005197768131000001,-0.00028357520599999993,-0.001501712786,0.0017176564439999999
uce-394,0.0,-0.001203095316,-0.021047141931,-0.014423638573,-0.015068828012,-0.023222688270999995,-0.029014507658,-0.012706882055,-0.030787565953,-0.015171336143,-0.020712728072,-0.016511188791,-0.019634927778,-0.020963127922000002,-0.023271316771,-0.024870376266,-0.022460949339000003,-0.02044677566,-0.023134146052000003,-0.011921934140999998,-0.013558709144000002,-0.019660647275999997,-0.008164128479,-0.011301989973,-0.010381853602,-0.014380395192000002,-0.016788815486,-0.017236406901,-0.026018943696,-0.014633031357
uce-3942,0.0,-0.001021675766,-0.036544265320000005,-0.027886442251000003,-0.020230396791000003,-0.015877493431000003,-0.036565465837999994,-0.011417670326999998,-0.033319559792,-0.033154316845000004,-0.025627579226,-0.022397199662,-0.027723099579000002,-0.027300536604999998,-0.028413704877999997,-0.028242147552999995,-0.031414183586,-0.02982507165,-0.029450609693,-0.028407552686,-0.005185765536,-0.030510680249,-0.010673610476999999,-0.022971184505999998,-0.014179634214000002,-0.003554839855999997,-0.031527976464,-0.029464485842,-0.028757207979,-0.030518538643
uce-3958,0.0,0.005242797094,-0.033284314892,-0.021272672344999997,-0.017612247796999998,-0.016222803863,-0.03554342988,-0.015177029614999997,-0.024599571628,-0.024599571628,-0.023605097389,-0.026548006972,-0.026108238416,-0.022604393848,-0.025643213157,-0.021031042515,-0.022757454942000002,-0.024918256498000002,-0.024582103754000002,-0.026850905904,-0.013122891588,-0.024609468212,-0.009266369994999999,-0.024255470584000002,-0.015969843271,-0.014246772271000002,-0.025997813357,-0.026689059225,-0.025475990053,-0.02373364728
uce-3973,0.0,0.0025007001229999997,-0.015361837209000001,-0.016718159214,-0.031640706254000006,-0.011216537222999999,-0.027188971579,-0.008558196155000003,-0.027539471506,-0.023466675332,-0.01819923576,-0.027059700489000003,-0.028020911799,-0.027478429173000002,-0.032236654397,-0.019597795086,-0.024356171723999998,-0.028233641572,-0.030152844389,-0.020569005663,-0.020497846627,-0.018272946751,-0.018485895906999998,-0.022446818264,-0.027260293464999998,-0.026525423649,-0.021280102266000002,-0.016192334835,-0.022878503892,-0.01484857316
uce-4007,0.0,0.009208117427,-0.013511201657000002,-0.009289473957,-0.0073454575519999975,-0.0036987774040000004,-0.012410186466999998,0.0022991646790000014,-0.018993733191,-0.011537493489,-0.012775270355999999,-0.019180898874999998,-0.018964862467,-0.023686680738999998,-0.017398628599,-0.018886616779,-0.020096382608,0.0002878754999999997,-0.012230686644,-0.006186024404,-0.009733639011,-0.016319849644000003,-0.007736051519,-0.0073595954130000005,-0.01026978409,-0.012475472145,-0.012817669494,-0.015002761412999999,-0.02102088454,-0.008113181507000002
uce-401,0.0,0.002148798423,-0.013412898574,-0.019397508480000002,-0.0035281851560000008,0.004145244712,-0.006342575453,0.005755653853,-0.006729348392000001,-0.008765314967,-0.008617622911,-0.014332569558000002,-0.016985193876,-0.017731945894,-0.011844225527,-0.012850262001,-0.010833256749,-0.00954570715,-0.01292498444,-0.013632256023999999,0.006461270770000003,-0.009958536647000001,-0.0030906905950000008,-0.011671452829000001,-0.003455764565,-0.017217239794,-0.014657927043,-0.014655745725,-0.014410603519999999,-0.014145598443999999
uce-4014,0.0,-0.0008029823920000009,-0.015458123894000001,-0.013295294580999999,-0.018826022643999997,-0.007350414189000003,-0.017898427547000002,-0.009509496699999998,-0.030256594512999998,-0.025617375238,-0.025558839915999998,-0.019811433831,-0.019951492363,-0.021849522704,-0.028226917451,-0.020652607667,-0.016378181106,-0.022586556549999998,-0.021100030836,-0.019745671596,-0.010901198676999999,-0.018811411603,-0.016522488574,-0.015810558167,-0.015002986494,-0.01899203677,-0.023804805645,-0.020002678439,-0.024714139040999998,-0.021437523641
uce-4036,0.0,0.005649441067,0.0021849554680000004,0.006837545139,0.009862273123,0.006434463276,0.0006031851359999995,0.007947859526,-0.013660904648,-0.010818872277000001,-0.010754083987999999,-0.008820437236,-0.0063504361439999995,-0.006288355409,-0.0016201737739999999,-0.0007770645470000005,-0.003446828893,-0.0009558527390000002,-0.00434057983,-0.00236167468,0.0053190940700000005,-0.0008051248160000002,0.005830195597,0.003147412881,0.0024262168280000003,-0.005013512926,-0.000596182936,-0.0007307006250000005,-0.004583626032,-0.0013535556420000002
uce-4039,0.0,0.003458357735,-0.003875477663,-0.0026932388249999994,-0.0034175527699999994,0.0031201181670000005,-0.004599774515,6.894634999999108e-06,-0.008730422102999999,-0.008151659813000001,-0.012122003832,-0.0063595731700000005,-0.012431701575,-0.007803309186000001,-0.008964262487,-0.011114126847,-0.011773138365,-0.011460835284,-0.013978756749,-0.010699565228,-0.008962052394000001,-0.012650401392,-0.008755299461999998,-0.010278743955999998,-0.008746436855000001,-0.01415849766,-0.008962052394000001,-0.008962052394000001,-0.006416357072000001,-0.009682851169
