0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
uce-5560,0.0,0.007237524805,-0.018798305325,-0.012004361310000001,-0.016688630308000003,0.0017550392609999993,-0.019165041925,-0.00189299972,-0.025570084160999998,-0.018834771868,-0.024100997246,-0.019419045351999998,-0.019799264647999998,-0.026175683147,-0.028672009900000003,-0.021931937024000002,-0.018962496875,-0.02143100601,-0.021807927671,-0.030295464726000004,-0.02352902104,-0.024129486281000003,-0.01828102226,-0.020345868265,-0.022322569443,-0.022401917756,-0.028013246831,-0.023958712423000003,-0.028161822125,-0.023487392078
uce-5564,0.0,0.0011753395680000004,-0.020563484079999996,-0.016013299751,-0.012071631286,0.0006856597450000008,-0.016363114955,-0.001399342877999997,-0.024242185754,-0.018744888126000003,-0.022164970530999997,-0.023626392042,-0.027633550454999996,-0.028778170431000002,-0.028615010509999997,-0.024143530513,-0.024779861087999996,-0.022973306947999997,-0.024502068084000003,-0.018817660682,-0.011648779411000003,-0.025287517278,-0.016510107117000003,-0.016617491724000004,-0.014561982010000002,-0.017621540125999997,-0.030191012819999995,-0.022472137248,-0.029457032244000002,-0.025742041703999997
uce-5570,0.0,0.009918991553999999,-0.0152175071,-0.008217936111999998,-0.012737486915999999,-0.0028703058919999982,-0.012905261643,-0.0023183130000000024,-0.010919006107,-0.008178763926,-0.017621025914,-0.015638283768,-0.01285509848,-0.015797815686,-0.015393482443000001,-0.010326486094999998,-0.011790952681000002,-0.014995577175,-0.019873386105,-0.016759615199000003,-0.012825641345,-0.019480240183,-0.018113957237000003,-0.021859064824,-0.015838982786,-0.011824720388,-0.020941030892,-0.023936281825000003,-0.023690848153000002,-0.025307066740000002
uce-5593,0.0,0.0028169076420000005,-0.021788374691,-0.007630626261000001,-0.022574019509999998,-0.014428265284999998,-0.027090924811,-0.005133740078999999,-0.024929107079,-0.018775796385,-0.020977178359000002,-0.013070445071000001,-0.026972566718000003,-0.021419575992,-0.023148737552,-0.017668834745,-0.022296975608,-0.026575107983,-0.024700893051000004,-0.025981694854000002,-0.015067882569000001,-0.028169730573,-0.014530140279000004,-0.022063128951999997,-0.017083362855999998,-0.011547933548,-0.026287651874999998,-0.028102121202,-0.029543879953000004,-0.027586496872000002
uce-5597,0.0,0.003715265005,-0.006679449015,-0.0063882270460000005,-0.005739870750999999,0.0012744235190000012,-0.00827470483,0.0009105953130000011,-0.006018981185000001,-0.006818623766000001,-0.008584580828999998,-0.009081821595000001,-0.009296727181,-0.010280816190999999,-0.008201488537,-0.007285401935,-0.003981716409999999,-0.008278164819,-0.007924061146,-0.011252596534,-0.004797557345,-0.005297002116,-0.0019616801759999997,-0.006679449015,-0.005280252804999999,-0.0062258172069999985,-0.009383296469,-0.009804657420000001,-0.010744960799000001,-0.006320965792
uce-560,0.0,0.0023484439349999997,-0.019852847116,-0.008022332886000003,-0.014606193403999997,-0.008037879539999997,-0.031050951621,-0.0062752587969999996,-0.018488083252,-0.016022843023,-0.024863958038000004,-0.021857769730000004,-0.021391926701,-0.029362450861000002,-0.03330408166,-0.029693237848999996,-0.022239090359000003,-0.024091935448,-0.024430802249000003,-0.025517854621,-0.007643880716000001,-0.028626655816,-0.013539433837,-0.034345293164,-0.008842094424999999,-0.039211931775,-0.033338324728,-0.03076799155,-0.025239224263,-0.019614376667
uce-5606,0.0,0.00086569239,-0.00200272809,-0.0011368493960000003,-0.00027023128400000007,-0.00022224212600000003,-0.00200272809,-0.00026855717900000015,-0.00200272809,-0.00200272809,-0.00401093243,-0.00300609278,-0.00314524004,-0.001928674519,-0.00300609278,-0.002086252034,-0.001233497029,-0.002140214086,-0.001599391194,-0.00200272809,-0.00026931289800000017,-0.0001934336050000002,-0.00314524004,-0.002125348558,-0.004011186246,-0.00200272809,-0.00200272809,-0.00200272809,-0.00200272809,-0.00200272809
uce-5647,0.0,-0.00041757002100000005,-0.015493915253,-0.012211503115,-0.008939441542000002,-0.004149432600000001,-0.008092348616999999,-0.0004843643370000001,-0.010315181278000001,-0.006077585408000001,-0.004858005519,-0.006503788775000001,-0.010463689241000001,-0.008453306628,-0.008348301382,-0.013460179983999999,-0.012183650364000001,-0.004820574996999999,-0.010493894922,-0.005066645596,0.0024779974089999997,-0.008499684458,-0.0029632538550000004,-0.006705626903,0.002484408740000001,-0.00012788611799999933,-0.008120035111,-0.002954903848,-0.010527154081,-0.004045747918999999
uce-5649,0.0,0.004208808385,-0.0105795206,-0.009516830877,-0.007810011170999999,0.003408338883,-0.02020231975,-0.001677156449000003,-0.020361641415,-0.014999117418999999,-0.014902924532,-0.017797751814,-0.016187914525999998,-0.013776326401,-0.014039087047000002,-0.011687174309,-0.015779796497000002,-0.015989697578,-0.014256991598999999,-0.014392977117000001,-0.014756489664999997,-0.010411492613,-0.006766788107000002,-0.011024159478,-0.008125471313,-0.011653717425000001,-0.013354253324000002,-0.018890819715,-0.012503714619999998,-0.019599318914
uce-5657,0.0,-0.007111582888,-0.023324578666000004,-0.013154016507000002,-0.011574287848000003,-0.006243272205000001,-0.019358137503,-0.006919636626000002,-0.014437750721,-0.028583976234999996,-0.018105769666999998,-0.006430438542999999,-0.026591249705,-0.028656431059000002,-0.028732010388000002,-0.021228572358000002,-0.017514405016,-0.014516113396,-0.028268407534999998,-0.025171448876,-0.013732129274999998,-0.023353163129,-0.008614395416000002,-0.02768451423,-0.02338958545,-0.02233827807,-0.023141352071,-0.022136485093,-0.018768140552000004,-0.015726553366
