0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
uce-4138,0.0,0.002589327359,-0.003508641136,0.003386036499,0.0007273687819999998,-0.0006984774010000002,-0.000901874914,-0.0027061726639999997,-0.000500278722,-0.000500278722,-0.000500278722,0.001048425063,-0.000500278722,-0.001001115716,-0.002002896337,-0.006033900055,-0.003227657044,-0.004520145313,-0.002505668953,-0.002505668953,8.365840600000002e-05,-0.0052424474070000004,-0.0014287167129999998,-0.0027200278070000005,-0.0029410790059999996,0.002942349149,-0.002505668953,-0.002505668953,-0.005020768833,-0.001213694105
uce-4140,0.0,0.016848286813,-0.026289541997000003,0.00023452159100000036,-0.0007236726219999948,0.007659131436,-0.009071754544999998,0.0065829022340000015,-0.015472086530000002,-0.015877042003000004,-0.028945073409000002,-0.029380483903,-0.028801014922000004,-0.032678481993,-0.033327566949000006,-0.018169369448000003,-0.02456909948,-0.030395636194,-0.023155326958000003,-0.017673810649,-0.014018706444000002,-0.020891870476,-0.013621606376999999,-0.022435010681,-0.01309736564,-0.028955682299,-0.026763704366000004,-0.038528322349,-0.041274601573,-0.029598138210000003
uce-4146,0.0,0.000428669982,-0.004637036338000001,-0.0001718214699999998,0.0023888168160000004,0.0003686919510000001,-0.006751371564999999,0.0018759049680000008,-0.007019622172,-0.011668895447000002,-0.010152909855,-7.803403199999927e-05,-0.007674167755,-0.0077779524850000005,-0.004578600759,0.0006624965350000003,-0.010063041617,-0.006072974519,-0.004727623823000001,-0.004618299021,-0.001147719791,-0.011446585311,-0.0006508831060000001,-0.0008365874160000007,-0.0003651510400000009,0.002980813647000001,-0.002541264754,-0.008091143641,-0.009060658641,-0.006097489518000001
uce-415,0.0,-0.0005583461360000003,-0.01071536866,-0.009288080819999999,-0.010269188371,-0.004934927707999999,-0.013794454962,0.0027009236349999997,-0.018819229371,-0.019307648716000003,-0.013137344170000002,-0.012944512549000002,-0.017261816341999997,-0.017726886643,-0.015730243946000002,-0.015528670188,-0.014246020760000002,-0.012811825932,-0.013316717692,-0.012278964364000002,-0.011810956625,-0.015272369483,-0.010829849074,-0.014925785673999999,-0.01181981982,-0.010492076529000001,-0.012395204133999999,-0.012840899274000003,-0.016821235737,-0.013822267781000002
uce-4154,0.0,0.00012616042299999977,-0.007948931771000001,-0.0074071070490000016,-0.009482643759,-0.0047191887759999995,-0.014092705675,-0.004703258107000001,-0.017609679274999998,-0.014046787631999999,-0.015094929466999998,-0.023371110084999997,-0.014657945096999999,-0.018207413713,-0.017250389105,-0.017597671278,-0.017777430751,-0.008932843619000002,-0.019384241975,-0.021426371703,-0.0202561284,-0.021417238388,-0.019846135940000002,-0.015659246361000002,-0.020661072694,-0.026506328557,-0.029684624826,-0.014663574821000003,-0.019338355873,-0.013883734940000001
uce-4160,0.0,0.00125653783,-0.007056563181999999,-0.004782752945999999,-0.006314550857,-0.0014536596909999998,-0.011347626202,-0.0014536596909999998,-0.008608423807,-0.008314762307,-0.008064907262,-0.00787303833,-0.0041974322609999995,-0.009571300137,-0.00932953548,-0.00855697314,-0.0067649668409999995,-0.004531110987,-0.006860074694,-0.008295525585,-0.007056563181999999,-0.008313181432,-0.003258469439999999,-0.007056563181999999,-0.010895338955,-0.008973151579,-0.007834698626,-0.009839045813,-0.012390292565,-0.008820567699
uce-4173,0.0,0.002283259274,-0.011857568425,0.005408626791,-0.0001951909620000001,-0.0018218127929999998,-0.004452106603,0.0038846982580000005,-0.008343064611,-0.013186237207999999,-0.014598342424999999,-0.0045413591659999985,-0.0114809055,-0.015382470893,-0.014576221044000002,-0.015057293008000001,-0.013262662464,-0.011011368325,-0.024298287927,-0.018724718959000002,-0.005883254689,-0.019677314584,-0.010619396062,-0.010960905534999999,-0.006805108542000001,-0.012021940378000001,-0.024112702764,-0.015674756274,-0.018482768541000002,-0.017970974591
uce-4175,0.0,0.002521038497,-0.013567768568999999,-0.008009272164,-0.007056798440000001,-0.0014536213620000016,-0.010318262752,0.0006906206209999991,-0.016204057294,-0.013457717905,-0.012243595335999998,-0.009857843497000002,-0.012331641307999998,-0.019134060769,-0.014361662911,-0.008863616780999999,-0.015547890572000001,-0.013663209108999999,-0.012529331417,-0.013155381707,-0.007161036948999999,-0.015005461914,-0.010565501356,-0.012693204938000002,-0.007895680729000001,-0.012069632167000001,-0.013199415031999999,-0.012636714037,-0.01293845306,-0.012019291508
uce-4183,0.0,0.004548856015,-0.009966507700999999,-0.004053825226999999,-0.016950059238,-0.0034314873369999943,-0.020081196931000002,-0.0008833261179999989,-0.024498984403,-0.018445823968,-0.013573461452000002,-0.008489478923000001,-0.016615412974,-0.024483505584000004,-0.028321524478999997,-0.022190634005,-0.015725249129000002,-0.015087364131,-0.020617347462000002,-0.018868457642000003,-0.0023072794699999996,-0.015730556772,-0.007629669339,-0.0046907953049999986,-0.014877447078,-0.016059032217000002,-0.02350460493,-0.013456726534,-0.02526345412,-0.015746192877999998
uce-4199,0.0,0.005726146038,-0.005276912299,-0.0006040908879999998,-0.0024026853809999997,0.0034098007010000004,-0.0038392306989999993,0.004037379792000001,-0.011748601011999999,-0.011996618370999999,-0.010537111994,-0.003492312960999999,-0.006373312880999999,-0.005781972125,-0.007810994481,-0.013293000667999998,-0.012504715194999998,-0.0037561875819999997,-0.006172645195999999,-0.002783611895999999,-0.002990795389,-0.003171698734999999,0.0034560835330000005,-0.0023220142249999994,0.0034560835330000005,-0.005798399740999999,-0.0027703561039999994,-0.004345272758,-0.004719873156,-0.00481220059
uce-4205,0.0,0.003849883333,-0.012231684769,-0.006432833934,-0.0064752085849999995,-0.003544956890000001,-0.014339630235000001,-0.0010795326469999998,-0.009676736141,-0.008259481760000001,-0.005986224105,-0.007560908718,-0.010532137843999999,-0.0029116770600000003,-0.009110355051,-0.0062927315700000005,-0.0041257345850000005,-0.006275354356000001,-0.009946967862,-0.0067316022440000005,0.001527473376,-0.006224944655,-0.002353040861999999,-0.004292451812999999,-0.002488712128,-0.006134500588,-0.011631080311,-0.007240320647,-0.010128253715999999,-0.004242792891
uce-4208,0.0,0.00016705467299999994,-0.00992741724,-0.00385143749,-0.0034997572839999998,-0.0018179477209999996,-0.0041240727449999995,-0.002011144299,-0.005522979254,-0.008403150299,-0.00392141402,-0.007814027022,-0.0040621526219999995,-0.004918173784,-0.006533447299,-0.0032797379550000005,0.00017043792300000006,-0.004515693878,-0.004515693878,-0.004356485928,-0.0008207539609999997,-0.004356485928,-0.0033472568530000003,-0.004942859056,-0.004356149886,-0.004515693878,-0.004515693878,-0.003851773532,-0.005019874515,-0.004515693878
uce-4249,0.0,0.0,-0.004520513455,0.003408370628,0.004762678781,0.00017023928900000013,0.001131256032,-0.0013126225299999999,-0.002004038389,-0.005528058407,-0.003510797466,-0.002067058099,-0.004601848043,-0.002004038389,-7.413469899999981e-05,-0.004012875095,-6.24117270000002e-05,0.0003572439499999998,-0.011229649478999999,-0.006542915826,-0.002673279263,-0.002086293518,-0.002249058000000001,-0.0035972692820000003,-0.0006508768919999998,0.005009191503000001,-0.002004038389,-0.003512392613,-7.324926399999987e-05,-0.002004038389
uce-4250,0.0,-0.0002866733,-0.005425372621,-0.005227200382999999,0.0001550464139999999,-0.0030964579010000007,-0.008907904001999999,-0.0032053088049999994,-0.007544708104,-0.004212598821,-0.006402173183,-0.008858563322000001,-0.010921871659,-0.005811111549000001,-0.0032197883699999997,-0.0031576251599999996,-0.00578352219,-0.003910055178,-0.00017630693399999994,-0.0030964579010000007,-0.00420953772,-0.00320211269,-0.005929391354,-0.009825005703,-0.006230282380999999,-0.009572884902,-0.007530187607999999,-0.005830513078,-0.006846878419,-0.0014709425299999999
uce-4259,0.0,-0.001502339304,-0.015472705558,-0.0058582861650000005,-0.015554958514,-0.005225612506,-0.017773320074,-0.005039409127000001,-0.020384973095,-0.022217349527,-0.017219869905,-0.018933287883,-0.017248529704000003,-0.016627969502,-0.015472705558,-0.019025117203,-0.017802201673000003,-0.017802201673000003,-0.019634578105,-0.019634578105,-0.021459686532,-0.019634578105,-0.021850510763,-0.032818749523000006,-0.023586351529000002,-0.03022291659,-0.024579524669,-0.028006335732,-0.017029198783,-0.015435313591
