0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
uce-1005,0.0,0.010157302839,-0.003532020524,0.002711602152,0.0026185869600000005,0.003130271867,-0.009637858966000001,0.0006198726640000013,-0.008083567439,-0.0029866601459999998,-0.004030901242999999,-0.0022721845020000006,-0.0053376118370000005,-0.004368759565,-0.004030901242999999,-0.0016807777689999996,-0.006944786612999999,-0.0019946060950000004,-0.009198067166000001,-0.005563013598999999,0.004694107443999999,-0.0055681655339999995,0.0015963512959999999,-0.0013848238920000002,-0.0013445808869999992,-0.0006735208280000005,-0.007824411339000002,-0.0025166550970000005,-0.009625557351,-0.00810890483
uce-1021,0.0,0.009295901966,-0.009914869415999998,-0.0065223452799999995,-0.006394403240999999,0.003569689872000001,-0.005282802490999999,0.005131797997000002,-0.009909396514,-0.007589163029,-0.010941351475,-0.013308207448,-0.007406989548999999,-0.016489160483000004,-0.011650754106,-0.009990279568,-0.003565877628999998,-0.008314156021999999,-0.004859837444999999,-0.012378114597,-0.009396760861000001,-0.009110855877000001,-0.009434855131000001,-0.009117115141999999,-0.008407011095,-0.008672123476,-0.002721317160999999,-0.009117605543999999,-0.011450335594000001,-0.00881464656
uce-1026,0.0,0.014317825872,-0.0018727853109999984,0.0014275087319999998,0.00043714753199999845,0.0032824214189999985,-0.005731100564999999,0.0015591859780000016,-0.011080622508,-0.002608174708999999,-0.011158913236,-0.002349244476,-0.014568528275000001,-0.013505985004000002,-0.011157657501,0.009699069739999996,-0.0011615178409999996,-0.005069190995,-0.0048314013730000015,0.0014863260309999973,-0.002694854148000001,-0.007637825806999999,0.0004099533199999998,-0.005566350466,-0.0011232285040000019,0.004690700698000001,-0.0035511970049999994,0.004662023882000002,-0.0033635414139999986,-0.005332442446999999
uce-1036,0.0,0.003494070113,-0.019212749527,-0.013858547676,-0.014108881361000001,-0.016046589643,-0.02207294113,-0.005886550091,-0.019676342257,-0.014647521087000001,-0.017390108849,-0.012469804123,-0.015902253388,-0.019297463806,-0.017036894153,-0.013297395693000001,-0.025310634371,-0.017349710636,-0.017324379045999996,-0.016615973942,-0.011998976015000001,-0.018899935576,-0.009809889769999998,-0.015053909291,-0.009318677463999999,-0.014906460911999998,-0.017492265591,-0.014135654335000001,-0.01754836347,-0.013455792655999999
uce-1047,0.0,0.002007344182,2.2040199999968924e-07,0.0010696456200000003,-0.0009633232500000002,0.0030171124699999996,4.90440000000536e-08,0.0005064123249999995,0.0006413843010000001,-0.0009575025940000001,-0.003702303015,-0.0031528323659999998,-0.0005024718220000002,-0.003509759397,-0.002512471276,-0.0019454370259999998,-0.002403613739,5.936378000000013e-06,-0.002372936953,-0.0004730493779999999,-0.0004972090120000001,0.0015104587379999998,0.0020657904059999998,0.0015185353330000005,0.003539850697,0.0015204919400000003,-0.0003419072210000002,0.0010147573020000003,-0.003019028705,-0.0005022673109999999
uce-1085,0.0,0.005013323725,-0.0028585415380000005,-0.007539385939000002,-0.007052441760000002,-0.003572516486,-0.014367018292,-0.003762732298000001,-0.012266136191000001,-0.009857732955,0.00014547516300000146,-0.0001753873519999994,-0.008892567435000002,-0.013132786574,-0.012258519076,-0.013462312043999999,-0.013132786574,-0.015163747472999999,-0.017235837319,-0.014825574538999998,-0.006598141952,-0.00988052318,-0.005189170275,-0.006445817222000001,-0.009858089,-0.024993936968,-0.019273028169,-0.007959524796000001,-0.011934949726,-0.008827443844
uce-1093,0.0,0.0,-0.009577133547,-0.009013388564,-0.0022740732039999998,0.0005174551980000009,-0.007039252669,0.0015737141680000006,-0.0037958727210000006,-0.008557605239,-0.008557605239,-0.006934556308,-0.008557605239,-0.008557605239,-0.008557605239,-0.008557605239,-0.009003528885,-0.008557605239,-0.009570885451,-0.011048060196,-0.005386589622,-0.008557605239,-0.010990499638,-0.006687235088,-0.008938479796000001,-0.0064064052279999995,-0.008557605239,-0.008557605239,-0.008557605239,-0.006974968834
uce-1098,0.0,0.00494208752,-0.0064212920019999994,0.0036239771719999998,0.003132479895,0.005205750101,-0.009592309372,-0.0029976752859999997,-0.006814173430999999,-0.0018632166179999993,-0.0036983942259999998,-0.0039832016619999995,-0.009797965532999999,-0.00854341162,-0.010362678055,-0.007230556074999999,-0.005126289587,-0.011086546805,-0.0033262116750000003,-0.004117829818,0.000866678596999999,-0.009232142246,0.007172063757999999,-0.0032942811860000006,0.003137155559,1.5040000000618448e-08,-0.0014570951980000003,-0.003332314842,-0.0057192852,-0.0031020461199999993
uce-1100,0.0,0.002135796334,-0.007977294394999999,-0.005332059846,-0.011253504790999999,-0.00047258010199999895,-0.011731235278000001,0.002227531107000002,-0.016979240439,-0.013618673628,-0.016381278896,-0.021784980009999996,-0.020610335193000002,-0.017119337355,-0.02062765549,-0.014823085332999999,-0.016729351065,-0.016729351065,-0.017769218624,-0.016729351065,-0.013071142612,-0.016729351065,-0.011214928958999998,-0.009378220702,-0.00936130237,-0.0054691327519999985,-0.012937939433000001,-0.018814695097,-0.020637564343,-0.019860865852
uce-1102,0.0,0.001113753606,0.002230329829,0.0019637002710000003,0.003349743011,0.001113753606,0.002381722966,0.001224193077,-0.000500258458,0.001730071371,0.000617443449,0.00027469600300000004,0.00011271906100000003,-0.001001034545,0.0001752708759999999,-0.001001034545,0.00013679709199999998,0.0012292952839999998,-0.001079476992,0.00022753082099999985,0.001479131831,0.0001130545240000001,0.003467309187,0.003346023352,0.004687940356,0.0,0.00072384205,0.0012296307469999998,0.000613179277,0.001730071371
uce-1107,0.0,-0.000316719654,-0.005137524667,-0.005143138808999999,-0.006520294533999999,0.0003769423650000006,-0.0093071439,0.004846133565000001,-0.011430239049,-0.009411293517999998,-0.012037238014,-0.016201583273,-0.019308255111,-0.015701611003,-0.014516620566000001,-0.017029594368,-0.018280255457,-0.014516620566000001,-0.007772074497999999,-0.008382008206000002,-0.00957643227,-0.012629104038,-0.010427937349,-0.012301846216,-0.007870308281,-0.012629104038,-0.007362813752,-0.009064732345,-0.012468375502,-0.007870308281
uce-1120,0.0,0.010123558747,-0.002829993409,0.009528491735000002,0.006169288214999999,-0.0026459161749999988,-0.014857852722,-0.002876980931999999,-0.014609958736,-0.012467067823,-0.008448737315,-0.011274687115999998,-0.011852944925,-0.013113330217999998,-0.019706619442,-0.018021482362,-0.009193775513000001,-0.019833295165,-0.014463004197,-0.008808839903999999,0.003118255173,-0.0055991846809999996,0.0049174615510000005,-0.007975349888000001,0.005171093284000002,-0.008554322848999998,-0.017069490788,-0.016457634787999997,-0.016043626744000002,-0.010473753482000001
uce-1128,0.0,0.001459663845,0.00011000696799999977,-0.0047336815519999995,-0.003578214778,-0.003643684729999999,-0.006626286090000001,-0.0009464988259999998,-0.011104971693,-0.004082183809,-0.008369030012,-0.005615831781,-0.007768423073,-0.005531205753,-0.007915443281,-0.005968171905000001,-0.008283617967000001,-0.010419520897,-0.008009618355000001,-0.007125421611,-0.00712906418,-0.008010751067,-0.008287417312,-0.005766976453,-0.006253744912,-0.005202221154,-0.009067673776,-0.006623556508000001,-0.006821813607,-0.004589406281
uce-1136,0.0,-0.0006196850110000002,-0.010294234748,-0.010720801984,-0.011402942221,-0.0017886152500000002,-0.01720646839,-0.005254506902,-0.019255999096,-0.020961323123999998,-0.01464992763,-0.010682109857000001,-0.015287100470999999,-0.014082650999,-0.020444616155,-0.02131570249,-0.022171013617000003,-0.012232280110999999,-0.015953333160999998,-0.015822445065000003,-0.008201608537000001,-0.011003940890000001,-0.016334453363,-0.015035551956000003,-0.014947898970000002,-0.008177321427000001,-0.015158906422,-0.011003659639000001,-0.015158906422,-0.015158906422
uce-114,0.0,-0.002504247004,-0.00300690156,-0.00300690156,-0.001697714502,0.0035678834379999995,-0.0013652679000000002,-0.00458375307,-0.010079186557,-0.00300690156,-0.00300690156,-0.00300690156,-0.00300690156,-0.00300690156,-0.001697714502,-0.00300690156,0.001563140352,-0.00300690156,-0.00300690156,-0.00300690156,-0.00300690156,-0.00300690156,-0.004011945581,-0.004011945581,-0.003207779685,-0.00300690156,-0.00300690156,-0.00300690156,-0.001697714502,-0.00300690156
uce-1169,0.0,0.007098139688,-0.021667513933,-0.012318077934,-0.011662604688,-0.0008979319390000004,-0.014936986989999998,0.0010425862290000011,-0.020630718961,-0.014024252192,-0.015762223802,-0.021961963649,-0.015743791999,-0.015775155341,-0.018027327396,-0.013786726171000002,-0.011957098439000002,-0.01639621464,-0.016938920122,-0.018718691505000003,-0.012285372534,-0.012637486210999999,-0.008761376537,-0.015909658415,-0.012751368547,-0.013355204448,-0.016824036035,-0.012065194275000002,-0.017876161251,-0.015616184965
uce-1191,0.0,0.002971052239,-0.0015450854220000003,0.0029673498809999997,0.001987628747,0.0029673498809999997,0.000211250882,0.001462677182,-0.005017979078,-0.0015229484409999999,0.0029538754699999998,0.001867968738,0.0005072209699999999,0.002024543383,-0.003511566229,-0.0016232996699999998,-0.003525521546,-0.004549097515,-0.00150178695,-0.001020125237,0.0029673498809999997,-0.007552613247,-0.001561668651,0.0002564293169999999,0.0014721233339999998,-0.00150178695,-0.002505574826,-0.001021363245,-0.002505574826,-0.001021363245
uce-1203,0.0,0.001792617854,-0.003006372145,-0.001214595722,-0.004012142277,-0.000711671402,-0.002504289256,-0.0006133700850000001,-0.002504289256,-0.0007084521480000001,-0.002504289256,0.0011565501899999998,0.001084295175,-0.00041098626800000013,-0.003508469031,-0.002504289256,-0.004225882232,-0.000711671402,0.004052355165,-0.002504289256,-0.002504289256,-0.00905925392,-0.0037301564130000006,-0.0019333484050000002,-0.003508363313,-0.002504289256,-0.002504289256,-0.002504289256,-0.002504289256,-0.002504289256
uce-1209,0.0,0.006534392708999999,0.0035048572950000002,0.003509456409,0.0014978496499999999,-6.065852000000475e-06,-0.0010005172749999996,0.002003445372,-0.005023230565,-0.0015254659870000001,0.00010496446700000023,2.7847510000000245e-05,-5.578341999999941e-06,-0.003061069742,-0.00503225849,-0.002069923265,0.0005619876880000006,-0.0025254916360000004,-0.00401352029,0.002501113578,-0.001015588883,-0.000515356614,0.003515269442,0.000521344315,0.00162477735,-0.002505514909,-0.000262186585,-0.0020192359330000005,0.0025065334169999997,-0.0004814264910000003
uce-1210,0.0,0.004161823583,-0.001762044665999999,0.001392708704,0.0019801396360000015,-0.003167018721,-0.010688244922,-0.0041676980780000015,-0.004957658065,-0.0033429782029999995,-0.0012806971440000002,-0.0033153336589999997,-0.0054042030739999995,-0.00451084628,-0.008046160978,-0.003150507633,-0.0023305165429999995,-0.002873483237,-0.00703530682,0.00237198215,-0.0007093796899999994,-0.002829725723,0.002367442075,-0.0024169901200000003,0.0002649615590000001,-0.0031357582010000003,-0.01128791554,-0.005337010272999999,-0.011594827809,-0.005341417665999999
