0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
uce-3445,0.0,0.006634427544,-0.009686335311,-0.0017189638970000008,-0.0008857312319999998,-0.005356129467999999,-0.0013381349549999996,-0.0018463473610000006,-0.01414551201,-0.002290742505,-0.004514203703,0.0037252026260000005,-0.00010042263699999981,-0.011593494898,-0.011593494898,-0.004581958343,-0.002779503751,-0.013425159233,-0.002290742505,-0.00886609315,0.0016172261659999996,0.004274401012999999,0.0038708328180000005,-0.005018389699,-0.0006055552479999997,-0.00010707753699999972,-0.002426030789,-0.0017878137649999996,-0.004011274963,-0.0017878137649999996
uce-345,0.0,0.001890145146,0.0,0.00786730888,0.009517133935,0.0,0.0,0.0,0.0,0.0,-0.002004457558,0.0,-0.002505657644,-0.002505657644,-0.002505657644,0.001025299725,-0.004011140558,-0.005017510079,-0.005521544189,-0.005521544189,0.005505993377,-0.0015052495370000002,0.005691232043,0.0,0.006261400911,0.0032651701510000002,-0.004012498396,-0.001501808605,-0.002122694166,-0.001501808605
uce-347,0.0,0.003586295731,-0.005249596522,0.004788642211,-0.002448986702,-0.0006497413169999997,0.003380878479,0.0033786539450000003,-0.002003257404,-0.001093321517,0.003718976238,-0.0013992982350000001,-0.001720294886,0.002413114588,0.0018809715560000003,-0.0028620481030000003,0.00036352757100000053,-0.002222510726,-0.003509715665,7.658006599999987e-05,7.295029900000012e-05,0.0036929427320000004,0.004482402044000001,-0.0009328635199999996,-0.005651002840999999,-0.0058610553409999995,-0.0024413574530000003,-0.005246118367,-0.0009306290340000004,-0.002163096326
uce-3470,0.0,0.004464984137999999,-0.026347673152999997,-0.004459812295999999,-0.007889003944000002,-0.003905971283000003,-0.016600676248,-0.0014809493650000012,-0.019853697695,-0.020760670275,-0.023777997591,-0.013714327041999999,-0.020950964018,-0.021471746138,-0.027919818723,-0.022793210576,-0.026197597700000002,-0.030374163442999997,-0.029225484644,-0.032489778666,-0.02668851523,-0.027520273207000002,-0.022836516862000004,-0.020496507431999995,-0.015561382377,-0.024256380193,-0.036381865404,-0.021591327890999996,-0.021455409085,-0.020303047905
uce-3482,0.0,8.444806200000017e-05,-0.005529536613,-0.005529536613,-0.0029384065270000002,-0.00033286884800000013,-0.005529536613,0.0022872375429999993,-0.005529536613,-0.005529536613,-0.005529536613,-0.005529536613,-0.009582885008,-0.006908601713,-0.009582885008,-0.009543307915999999,-0.012649555903,-0.012649555903,-0.009582885008,-0.009582885008,-0.006991754921999999,-0.008515854254,-0.006991754921999999,-0.009582885008,-0.006971455206999999,-0.009582885008,-0.009582885008,-0.009582885008,-0.009582885008,-0.009582885008
uce-3490,0.0,0.00667071181,-0.016721613417,-0.009002972792000002,-0.008030671623000002,0.0013620863310000002,-0.013486962778000001,-0.0017262096579999976,-0.019605557751,-0.018881613000000002,-0.011805903255999999,-0.011737786377,-0.016299901489,-0.018692354809,-0.022883410963,-0.017073722258,-0.016624789559,-0.010307531819,-0.013517239887000002,-0.016309656121,-0.008379595086,-0.017247530479,-0.010632799798999998,-0.009906462089000001,-0.008412925785,-0.020535194451,-0.024216792155,-0.019942327432,-0.023588747397000003,-0.017854015253
uce-3492,0.0,0.004085202268,-0.021817018666000002,-0.012051610946000001,-0.008880385804,0.008096089947,-0.019225711066,-0.0020501842760000007,-0.039320586194,-0.025913036539999997,-0.019022296587999997,-0.016743019286999998,-0.023577504045000003,-0.031837526367000005,-0.033208140716,-0.023765913752000004,-0.023951485752999997,-0.020996668239000003,-0.022269183841,-0.019257317808,-0.011009243548999997,-0.028593469280999997,-0.012599077767000002,-0.010893248807,-0.009701742181000002,-0.015790250364000002,-0.024597655599,-0.020727601848999997,-0.032040425344,-0.024484084952000003
uce-350,0.0,0.003392558985,-0.004332482879,-0.0016248596270000003,-0.001397674599,-0.0017410820519999995,-0.004192278563,0.00028377898100000014,-0.016559797783,-0.005848601739,-0.0046977247589999995,-0.0027170469319999996,-0.0031374611329999997,-0.0026951131729999996,-0.0031411048459999997,-0.008046273343,-0.002123095234,-0.005850286659,0.004777142773999999,-0.003324694174,-0.0016285033400000003,7.560031999999991e-05,-0.0016248596270000003,8.2145011e-05,-0.0031374611329999997,-0.0027814042649999997,-0.003901767484,-0.006353548904999999,-0.004630538054999999,-0.0063524435049999994
uce-3509,0.0,0.008890057966999999,-0.030021002989999997,-0.036749329202999996,-0.034779336646,-0.003146167079999998,-0.028569885431,-0.0010096028659999992,-0.035475651466,-0.032425730582,-0.031990302890999994,-0.030388591846,-0.03717190567,-0.036058459323,-0.047011249956,-0.040198888517,-0.03970124118,-0.036404493726000006,-0.038369712721999995,-0.039683731786,-0.035116252364000004,-0.048025780843,-0.042787217759999996,-0.043631309006,-0.044113170193,-0.050491099739000005,-0.043503673941,-0.040543002941,-0.046168956801,-0.031641421909
uce-3526,0.0,0.009380632387,-0.010496119879999998,-0.004728565832999999,-0.003081910113000002,0.008261273277999998,-0.012524643127,0.007227851263999999,-0.0265948974,-0.013580139425000002,-0.017885065726000002,-0.010090826782999999,-0.010077608961,-0.010442893762,-0.019839818153,-0.010733835513,-0.010459185766,-0.010449474525,-0.015388071784000002,-0.012571940638,-0.012993028522000002,-0.013782590623000003,-0.016180053352000002,-0.019099418382,-0.013024415304000002,-0.015462299755,-0.008740711237000001,-0.015162224155000001,-0.021400374023,-0.013553325853
